GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GNW001
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Tribal Census Tract Code,Block Group Code,Tribal Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,Tribal Subdivision Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Primary Metropolitan Statistical Area Code,New England County Metropolitan Area Code,Urban Area Code,Urban/Rural Code,Congressional District (106th) Code,Congressional District (108th) Code,Congressional District (109th) Code,3-Digit Zip Code Tabulation Area Code,5-Digit Zip Code Tabulation Area Code,Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Per capita income in 1999
"G3000570","2000","4","8","Montana","30","Madison","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",16944
"G3000590","2000","4","8","Montana","30","Meagher","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Meagher County",15019
"G3000610","2000","4","8","Montana","30","Mineral","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",15166
"G3000630","2000","4","8","Montana","30","Missoula","063",,,,,,,,,,,,,"5140","9999","9999",,,,,,,,"Missoula County",17808
"G3000650","2000","4","8","Montana","30","Musselshell","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Musselshell County",15389
"G3000670","2000","4","8","Montana","30","Park","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Park County",17704
"G3000690","2000","4","8","Montana","30","Petroleum","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Petroleum County",15986
"G3000710","2000","4","8","Montana","30","Phillips","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phillips County",15058
"G3000730","2000","4","8","Montana","30","Pondera","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pondera County",14276
"G3000750","2000","4","8","Montana","30","Powder River","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powder River County",15351
"G3000770","2000","4","8","Montana","30","Powell","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Powell County",13816
"G3000790","2000","4","8","Montana","30","Prairie","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prairie County",14422
"G3000810","2000","4","8","Montana","30","Ravalli","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ravalli County",17935
"G3000830","2000","4","8","Montana","30","Richland","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richland County",16006
"G3000850","2000","4","8","Montana","30","Roosevelt","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roosevelt County",11347
"G3000870","2000","4","8","Montana","30","Rosebud","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rosebud County",15032
"G3000890","2000","4","8","Montana","30","Sanders","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sanders County",14593
"G3000910","2000","4","8","Montana","30","Sheridan","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sheridan County",16038
"G3000930","2000","4","8","Montana","30","Silver Bow","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Silver Bow County",17009
"G3000950","2000","4","8","Montana","30","Stillwater","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stillwater County",18468
"G3000970","2000","4","8","Montana","30","Sweet Grass","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sweet Grass County",17880
"G3000990","2000","4","8","Montana","30","Teton","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Teton County",14635
"G3001010","2000","4","8","Montana","30","Toole","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Toole County",14731
"G3001030","2000","4","8","Montana","30","Treasure","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Treasure County",14392
"G3001050","2000","4","8","Montana","30","Valley","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Valley County",16246
"G3001070","2000","4","8","Montana","30","Wheatland","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wheatland County",11954
"G3001090","2000","4","8","Montana","30","Wibaux","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wibaux County",16121
"G3001110","2000","4","8","Montana","30","Yellowstone","111",,,,,,,,,,,,,"0880","9999","9999",,,,,,,,"Yellowstone County",19303
"G3100010","2000","2","4","Nebraska","31","Adams","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Adams County",18308
"G3100030","2000","2","4","Nebraska","31","Antelope","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Antelope County",14601
"G3100050","2000","2","4","Nebraska","31","Arthur","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Arthur County",15810
"G3100070","2000","2","4","Nebraska","31","Banner","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Banner County",17149
"G3100090","2000","2","4","Nebraska","31","Blaine","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Blaine County",12323
"G3100110","2000","2","4","Nebraska","31","Boone","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boone County",15831
"G3100130","2000","2","4","Nebraska","31","Box Butte","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Box Butte County",18407
"G3100150","2000","2","4","Nebraska","31","Boyd","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boyd County",13840
"G3100170","2000","2","4","Nebraska","31","Brown","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Brown County",15924
"G3100190","2000","2","4","Nebraska","31","Buffalo","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buffalo County",17510
"G3100210","2000","2","4","Nebraska","31","Burt","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burt County",16654
"G3100230","2000","2","4","Nebraska","31","Butler","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Butler County",16394
"G3100250","2000","2","4","Nebraska","31","Cass","025",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Cass County",20156
"G3100270","2000","2","4","Nebraska","31","Cedar","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cedar County",15514
"G3100290","2000","2","4","Nebraska","31","Chase","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Chase County",17490
"G3100310","2000","2","4","Nebraska","31","Cherry","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cherry County",15943
"G3100330","2000","2","4","Nebraska","31","Cheyenne","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheyenne County",17437
"G3100350","2000","2","4","Nebraska","31","Clay","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",16870
"G3100370","2000","2","4","Nebraska","31","Colfax","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Colfax County",15148
"G3100390","2000","2","4","Nebraska","31","Cuming","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cuming County",16443
"G3100410","2000","2","4","Nebraska","31","Custer","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Custer County",16171
"G3100430","2000","2","4","Nebraska","31","Dakota","043",,,,,,,,,,,,,"7720","9999","9999",,,,,,,,"Dakota County",16125
"G3100450","2000","2","4","Nebraska","31","Dawes","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawes County",16353
"G3100470","2000","2","4","Nebraska","31","Dawson","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dawson County",15973
"G3100490","2000","2","4","Nebraska","31","Deuel","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Deuel County",17891
"G3100510","2000","2","4","Nebraska","31","Dixon","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dixon County",15350
"G3100530","2000","2","4","Nebraska","31","Dodge","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dodge County",17757
"G3100550","2000","2","4","Nebraska","31","Douglas","055",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Douglas County",22879
"G3100570","2000","2","4","Nebraska","31","Dundy","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dundy County",15786
"G3100590","2000","2","4","Nebraska","31","Fillmore","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fillmore County",17465
"G3100610","2000","2","4","Nebraska","31","Franklin","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Franklin County",15390
"G3100630","2000","2","4","Nebraska","31","Frontier","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Frontier County",16648
"G3100650","2000","2","4","Nebraska","31","Furnas","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Furnas County",17223
"G3100670","2000","2","4","Nebraska","31","Gage","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gage County",17190
"G3100690","2000","2","4","Nebraska","31","Garden","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garden County",15414
"G3100710","2000","2","4","Nebraska","31","Garfield","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Garfield County",14368
"G3100730","2000","2","4","Nebraska","31","Gosper","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gosper County",17957
"G3100750","2000","2","4","Nebraska","31","Grant","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",14815
"G3100770","2000","2","4","Nebraska","31","Greeley","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greeley County",13731
"G3100790","2000","2","4","Nebraska","31","Hall","079",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hall County",17386
"G3100810","2000","2","4","Nebraska","31","Hamilton","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hamilton County",17590
"G3100830","2000","2","4","Nebraska","31","Harlan","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harlan County",15618
"G3100850","2000","2","4","Nebraska","31","Hayes","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hayes County",14099
"G3100870","2000","2","4","Nebraska","31","Hitchcock","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hitchcock County",14804
"G3100890","2000","2","4","Nebraska","31","Holt","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Holt County",15256
"G3100910","2000","2","4","Nebraska","31","Hooker","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hooker County",15513
"G3100930","2000","2","4","Nebraska","31","Howard","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Howard County",15535
"G3100950","2000","2","4","Nebraska","31","Jefferson","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",18380
"G3100970","2000","2","4","Nebraska","31","Johnson","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",16437
"G3100990","2000","2","4","Nebraska","31","Kearney","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kearney County",18118
"G3101010","2000","2","4","Nebraska","31","Keith","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Keith County",17421
"G3101030","2000","2","4","Nebraska","31","Keya Paha","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Keya Paha County",11860
"G3101050","2000","2","4","Nebraska","31","Kimball","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kimball County",17525
"G3101070","2000","2","4","Nebraska","31","Knox","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Knox County",13971
"G3101090","2000","2","4","Nebraska","31","Lancaster","109",,,,,,,,,,,,,"4360","9999","9999",,,,,,,,"Lancaster County",21265
"G3101110","2000","2","4","Nebraska","31","Lincoln","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",18696
"G3101130","2000","2","4","Nebraska","31","Logan","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",14937
"G3101150","2000","2","4","Nebraska","31","Loup","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Loup County",12427
"G3101170","2000","2","4","Nebraska","31","McPherson","117",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McPherson County",13055
"G3101190","2000","2","4","Nebraska","31","Madison","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Madison County",16804
"G3101210","2000","2","4","Nebraska","31","Merrick","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Merrick County",15958
"G3101230","2000","2","4","Nebraska","31","Morrill","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morrill County",14725
"G3101250","2000","2","4","Nebraska","31","Nance","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nance County",16886
"G3101270","2000","2","4","Nebraska","31","Nemaha","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nemaha County",17004
"G3101290","2000","2","4","Nebraska","31","Nuckolls","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nuckolls County",15608
"G3101310","2000","2","4","Nebraska","31","Otoe","131",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Otoe County",17752
"G3101330","2000","2","4","Nebraska","31","Pawnee","133",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pawnee County",16687
"G3101350","2000","2","4","Nebraska","31","Perkins","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perkins County",17830
"G3101370","2000","2","4","Nebraska","31","Phelps","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Phelps County",19044
"G3101390","2000","2","4","Nebraska","31","Pierce","139",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pierce County",15980
"G3101410","2000","2","4","Nebraska","31","Platte","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Platte County",18064
"G3101430","2000","2","4","Nebraska","31","Polk","143",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",17934
"G3101450","2000","2","4","Nebraska","31","Red Willow","145",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Red Willow County",16303
"G3101470","2000","2","4","Nebraska","31","Richardson","147",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richardson County",16460
"G3101490","2000","2","4","Nebraska","31","Rock","149",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rock County",14350
"G3101510","2000","2","4","Nebraska","31","Saline","151",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saline County",16287
"G3101530","2000","2","4","Nebraska","31","Sarpy","153",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Sarpy County",21985
"G3101550","2000","2","4","Nebraska","31","Saunders","155",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Saunders County",18392
"G3101570","2000","2","4","Nebraska","31","Scotts Bluff","157",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Scotts Bluff County",17355
"G3101590","2000","2","4","Nebraska","31","Seward","159",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Seward County",18379
"G3101610","2000","2","4","Nebraska","31","Sheridan","161",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sheridan County",14844
"G3101630","2000","2","4","Nebraska","31","Sherman","163",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sherman County",14064
"G3101650","2000","2","4","Nebraska","31","Sioux","165",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sioux County",15999
"G3101670","2000","2","4","Nebraska","31","Stanton","167",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Stanton County",15511
"G3101690","2000","2","4","Nebraska","31","Thayer","169",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thayer County",17043
"G3101710","2000","2","4","Nebraska","31","Thomas","171",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thomas County",15335
"G3101730","2000","2","4","Nebraska","31","Thurston","173",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Thurston County",10951
"G3101750","2000","2","4","Nebraska","31","Valley","175",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Valley County",14996
"G3101770","2000","2","4","Nebraska","31","Washington","177",,,,,,,,,,,,,"5920","9999","9999",,,,,,,,"Washington County",21055
"G3101790","2000","2","4","Nebraska","31","Wayne","179",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wayne County",14644
"G3101810","2000","2","4","Nebraska","31","Webster","181",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Webster County",16802
"G3101830","2000","2","4","Nebraska","31","Wheeler","183",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wheeler County",14355
"G3101850","2000","2","4","Nebraska","31","York","185",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"York County",17670
"G3200010","2000","4","8","Nevada","32","Churchill","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Churchill County",19264
"G3200030","2000","4","8","Nevada","32","Clark","003",,,,,,,,,,,,,"4120","9999","9999",,,,,,,,"Clark County",21785
"G3200050","2000","4","8","Nevada","32","Douglas","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Douglas County",27288
"G3200070","2000","4","8","Nevada","32","Elko","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Elko County",18482
"G3200090","2000","4","8","Nevada","32","Esmeralda","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Esmeralda County",18971
"G3200110","2000","4","8","Nevada","32","Eureka","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Eureka County",18629
"G3200130","2000","4","8","Nevada","32","Humboldt","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Humboldt County",19539
"G3200150","2000","4","8","Nevada","32","Lander","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lander County",16998
"G3200170","2000","4","8","Nevada","32","Lincoln","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",17326
"G3200190","2000","4","8","Nevada","32","Lyon","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lyon County",18543
"G3200210","2000","4","8","Nevada","32","Mineral","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mineral County",16952
"G3200230","2000","4","8","Nevada","32","Nye","023",,,,,,,,,,,,,"4120","9999","9999",,,,,,,,"Nye County",17962
"G3200270","2000","4","8","Nevada","32","Pershing","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pershing County",16589
"G3200290","2000","4","8","Nevada","32","Storey","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Storey County",23642
"G3200310","2000","4","8","Nevada","32","Washoe","031",,,,,,,,,,,,,"6720","9999","9999",,,,,,,,"Washoe County",24277
"G3200330","2000","4","8","Nevada","32","White Pine","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"White Pine County",18309
"G3205100","2000","4","8","Nevada","32","Carson City","510",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carson City",20943
"G3300010","2000","1","1","New Hampshire","33","Belknap","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Belknap County",22758
"G3300030","2000","1","1","New Hampshire","33","Carroll","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carroll County",21931
"G3300050","2000","1","1","New Hampshire","33","Cheshire","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Cheshire County",20685
"G3300070","2000","1","1","New Hampshire","33","Coos","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Coos County",17218
"G3300090","2000","1","1","New Hampshire","33","Grafton","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grafton County",22227
"G3300110","2000","1","1","New Hampshire","33","Hillsborough","011",,,,,,,,,,,,,"####","####","1123",,,,,,,,"Hillsborough County",25198
"G3300130","2000","1","1","New Hampshire","33","Merrimack","013",,,,,,,,,,,,,"####","####","9999",,,,,,,,"Merrimack County",23208
"G3300150","2000","1","1","New Hampshire","33","Rockingham","015",,,,,,,,,,,,,"####","####","1123",,,,,,,,"Rockingham County",26656
"G3300170","2000","1","1","New Hampshire","33","Strafford","017",,,,,,,,,,,,,"####","####","1123",,,,,,,,"Strafford County",20479
"G3300190","2000","1","1","New Hampshire","33","Sullivan","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sullivan County",21319
"G3400010","2000","1","2","New Jersey","34","Atlantic","001",,,,,,,,,,,,,"6162","0560","9999",,,,,,,,"Atlantic County",21034
"G3400030","2000","1","2","New Jersey","34","Bergen","003",,,,,,,,,,,,,"5602","0875","9999",,,,,,,,"Bergen County",33638
"G3400050","2000","1","2","New Jersey","34","Burlington","005",,,,,,,,,,,,,"6162","6160","9999",,,,,,,,"Burlington County",26339
"G3400070","2000","1","2","New Jersey","34","Camden","007",,,,,,,,,,,,,"6162","6160","9999",,,,,,,,"Camden County",22354
"G3400090","2000","1","2","New Jersey","34","Cape May","009",,,,,,,,,,,,,"6162","0560","9999",,,,,,,,"Cape May County",24172
"G3400110","2000","1","2","New Jersey","34","Cumberland","011",,,,,,,,,,,,,"6162","8760","9999",,,,,,,,"Cumberland County",17376
"G3400130","2000","1","2","New Jersey","34","Essex","013",,,,,,,,,,,,,"5602","5640","9999",,,,,,,,"Essex County",24943
"G3400150","2000","1","2","New Jersey","34","Gloucester","015",,,,,,,,,,,,,"6162","6160","9999",,,,,,,,"Gloucester County",22708
"G3400170","2000","1","2","New Jersey","34","Hudson","017",,,,,,,,,,,,,"5602","3640","9999",,,,,,,,"Hudson County",21154
"G3400190","2000","1","2","New Jersey","34","Hunterdon","019",,,,,,,,,,,,,"5602","5015","9999",,,,,,,,"Hunterdon County",36370
"G3400210","2000","1","2","New Jersey","34","Mercer","021",,,,,,,,,,,,,"5602","8480","9999",,,,,,,,"Mercer County",27914
"G3400230","2000","1","2","New Jersey","34","Middlesex","023",,,,,,,,,,,,,"5602","5015","9999",,,,,,,,"Middlesex County",26535
"G3400250","2000","1","2","New Jersey","34","Monmouth","025",,,,,,,,,,,,,"5602","5190","9999",,,,,,,,"Monmouth County",31149
"G3400270","2000","1","2","New Jersey","34","Morris","027",,,,,,,,,,,,,"5602","5640","9999",,,,,,,,"Morris County",36964
"G3400290","2000","1","2","New Jersey","34","Ocean","029",,,,,,,,,,,,,"5602","5190","9999",,,,,,,,"Ocean County",23054
"G3400310","2000","1","2","New Jersey","34","Passaic","031",,,,,,,,,,,,,"5602","0875","9999",,,,,,,,"Passaic County",21370
"G3400330","2000","1","2","New Jersey","34","Salem","033",,,,,,,,,,,,,"6162","6160","9999",,,,,,,,"Salem County",20874
"G3400350","2000","1","2","New Jersey","34","Somerset","035",,,,,,,,,,,,,"5602","5015","9999",,,,,,,,"Somerset County",37970
"G3400370","2000","1","2","New Jersey","34","Sussex","037",,,,,,,,,,,,,"5602","5640","9999",,,,,,,,"Sussex County",26992
"G3400390","2000","1","2","New Jersey","34","Union","039",,,,,,,,,,,,,"5602","5640","9999",,,,,,,,"Union County",26992
"G3400410","2000","1","2","New Jersey","34","Warren","041",,,,,,,,,,,,,"5602","5640","9999",,,,,,,,"Warren County",25728
"G3500010","2000","4","8","New Mexico","35","Bernalillo","001",,,,,,,,,,,,,"0200","9999","9999",,,,,,,,"Bernalillo County",20790
"G3500030","2000","4","8","New Mexico","35","Catron","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Catron County",13951
