GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,CTY_SUBA,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,GI8001,GI8002,GI9001,GI9002,GI9003
GIS Join Match Code,Data File Year,Region Code,Division Code,State Name,State Code,County Name,County Code,County Subdivision Code,Place Code,Census Tract Code,Tribal Census Tract Code,Block Group Code,Tribal Block Group Code,Consolidated City Code,American Indian Area/Alaska Native Area/Hawaiian Home Land Code,American Indian Reservation [excluding trust lands] Code,American Indian Reservation [trust lands only] Code,Tribal Subdivision Code,Alaska Native Regional Corporation Code,Metropolitan Statistical Area/Consolidated Metropolitan Statistical Area Code,Primary Metropolitan Statistical Area Code,New England County Metropolitan Area Code,Urban Area Code,Urban/Rural Code,Congressional District (106th) Code,Congressional District (108th) Code,Congressional District (109th) Code,3-Digit Zip Code Tabulation Area Code,5-Digit Zip Code Tabulation Area Code,Area Name-Legal/Statistical Area Description (LSAD) Term-Part Indicator,Native,Foreign born,Born in state of residence,Born in other state in the United States,Born outside the United States
"G5300770","2000","4","9","Washington","53","Yakima","077",,,,,,,,,,,,,"9260","9999","9999",,,,,,,,"Yakima County",185006,37575,123520,59893,1593
"G5400010","2000","3","5","West Virginia","54","Barbour","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barbour County",15472,85,12755,2659,58
"G5400030","2000","3","5","West Virginia","54","Berkeley","003",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Berkeley County",74617,1288,36570,37557,490
"G5400050","2000","3","5","West Virginia","54","Boone","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Boone County",25440,95,22049,3308,83
"G5400070","2000","3","5","West Virginia","54","Braxton","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Braxton County",14678,24,12265,2393,20
"G5400090","2000","3","5","West Virginia","54","Brooke","009",,,,,,,,,,,,,"8080","9999","9999",,,,,,,,"Brooke County",25159,288,15611,9473,75
"G5400110","2000","3","5","West Virginia","54","Cabell","011",,,,,,,,,,,,,"3400","9999","9999",,,,,,,,"Cabell County",95568,1216,74648,20497,423
"G5400130","2000","3","5","West Virginia","54","Calhoun","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Calhoun County",7535,47,5986,1535,14
"G5400150","2000","3","5","West Virginia","54","Clay","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clay County",10323,7,8918,1395,10
"G5400170","2000","3","5","West Virginia","54","Doddridge","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Doddridge County",7360,43,5945,1401,14
"G5400190","2000","3","5","West Virginia","54","Fayette","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fayette County",47221,358,39197,7838,186
"G5400210","2000","3","5","West Virginia","54","Gilmer","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Gilmer County",7089,71,5638,1435,16
"G5400230","2000","3","5","West Virginia","54","Grant","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",11247,52,7563,3664,20
"G5400250","2000","3","5","West Virginia","54","Greenbrier","025",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Greenbrier County",34249,204,26098,8100,51
"G5400270","2000","3","5","West Virginia","54","Hampshire","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hampshire County",20077,126,7648,12393,36
"G5400290","2000","3","5","West Virginia","54","Hancock","029",,,,,,,,,,,,,"8080","9999","9999",,,,,,,,"Hancock County",32092,575,15348,16609,135
"G5400310","2000","3","5","West Virginia","54","Hardy","031",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hardy County",12611,58,6374,6192,45
"G5400330","2000","3","5","West Virginia","54","Harrison","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Harrison County",67705,947,56016,11382,307
"G5400350","2000","3","5","West Virginia","54","Jackson","035",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",27872,128,23158,4634,80
"G5400370","2000","3","5","West Virginia","54","Jefferson","037",,,,,,,,,,,,,"8872","8840","9999",,,,,,,,"Jefferson County",41314,876,16490,24460,364
"G5400390","2000","3","5","West Virginia","54","Kanawha","039",,,,,,,,,,,,,"1480","9999","9999",,,,,,,,"Kanawha County",197209,2864,163393,33161,655
"G5400410","2000","3","5","West Virginia","54","Lewis","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lewis County",16829,90,14356,2415,58
"G5400430","2000","3","5","West Virginia","54","Lincoln","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",22097,11,19290,2738,69
"G5400450","2000","3","5","West Virginia","54","Logan","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Logan County",37516,194,32850,4574,92
"G5400470","2000","3","5","West Virginia","54","McDowell","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"McDowell County",27193,136,22503,4649,41
"G5400490","2000","3","5","West Virginia","54","Marion","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marion County",56054,544,46417,9450,187
"G5400510","2000","3","5","West Virginia","54","Marshall","051",,,,,,,,,,,,,"9000","9999","9999",,,,,,,,"Marshall County",35274,245,29376,5786,112
"G5400530","2000","3","5","West Virginia","54","Mason","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mason County",25831,126,17959,7793,79
"G5400550","2000","3","5","West Virginia","54","Mercer","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mercer County",62474,506,48527,13792,155
"G5400570","2000","3","5","West Virginia","54","Mineral","057",,,,,,,,,,,,,"1900","9999","9999",,,,,,,,"Mineral County",26917,161,10622,16165,130
"G5400590","2000","3","5","West Virginia","54","Mingo","059",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Mingo County",28173,80,20673,7493,7
"G5400610","2000","3","5","West Virginia","54","Monongalia","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monongalia County",78726,3140,51090,27059,577
"G5400630","2000","3","5","West Virginia","54","Monroe","063",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",14514,69,8936,5526,52
"G5400650","2000","3","5","West Virginia","54","Morgan","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Morgan County",14735,208,6256,8420,59
"G5400670","2000","3","5","West Virginia","54","Nicholas","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Nicholas County",26413,149,23134,3205,74
"G5400690","2000","3","5","West Virginia","54","Ohio","069",,,,,,,,,,,,,"9000","9999","9999",,,,,,,,"Ohio County",46789,638,35160,11463,166
"G5400710","2000","3","5","West Virginia","54","Pendleton","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pendleton County",8135,61,4386,3652,97
"G5400730","2000","3","5","West Virginia","54","Pleasants","073",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pleasants County",7479,35,5266,2176,37
"G5400750","2000","3","5","West Virginia","54","Pocahontas","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pocahontas County",9075,56,6988,2038,49
"G5400770","2000","3","5","West Virginia","54","Preston","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Preston County",29167,167,22294,6772,101
"G5400790","2000","3","5","West Virginia","54","Putnam","079",,,,,,,,,,,,,"1480","9999","9999",,,,,,,,"Putnam County",51059,530,40667,10229,163
"G5400810","2000","3","5","West Virginia","54","Raleigh","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Raleigh County",78275,945,63147,14698,430
"G5400830","2000","3","5","West Virginia","54","Randolph","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Randolph County",28076,186,23007,4964,105
"G5400850","2000","3","5","West Virginia","54","Ritchie","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ritchie County",10308,35,8493,1791,24
"G5400870","2000","3","5","West Virginia","54","Roane","087",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roane County",15349,97,12370,2940,39
"G5400890","2000","3","5","West Virginia","54","Summers","089",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Summers County",12949,50,10784,2136,29
"G5400910","2000","3","5","West Virginia","54","Taylor","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Taylor County",15989,100,13371,2547,71
"G5400930","2000","3","5","West Virginia","54","Tucker","093",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tucker County",7308,13,5926,1369,13
"G5400950","2000","3","5","West Virginia","54","Tyler","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Tyler County",9565,27,7936,1599,30
"G5400970","2000","3","5","West Virginia","54","Upshur","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Upshur County",23306,98,18471,4787,48
"G5400990","2000","3","5","West Virginia","54","Wayne","099",,,,,,,,,,,,,"3400","9999","9999",,,,,,,,"Wayne County",42654,249,33369,9175,110
"G5401010","2000","3","5","West Virginia","54","Webster","101",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Webster County",9681,38,8208,1461,12
"G5401030","2000","3","5","West Virginia","54","Wetzel","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wetzel County",17626,67,14664,2913,49
"G5401050","2000","3","5","West Virginia","54","Wirt","105",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wirt County",5854,19,5050,776,28
"G5401070","2000","3","5","West Virginia","54","Wood","107",,,,,,,,,,,,,"6020","9999","9999",,,,,,,,"Wood County",87060,926,66521,20133,406
"G5401090","2000","3","5","West Virginia","54","Wyoming","109",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wyoming County",25666,42,22852,2766,48
"G5500010","2000","2","3","Wisconsin","55","Adams","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Adams County",18222,421,12791,5343,88
"G5500030","2000","2","3","Wisconsin","55","Ashland","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ashland County",16696,170,12539,4088,69
"G5500050","2000","2","3","Wisconsin","55","Barron","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Barron County",44435,528,32745,11532,158
"G5500070","2000","2","3","Wisconsin","55","Bayfield","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Bayfield County",14836,177,9817,4971,48
"G5500090","2000","2","3","Wisconsin","55","Brown","009",,,,,,,,,,,,,"3080","9999","9999",,,,,,,,"Brown County",217864,8914,177351,39645,868
"G5500110","2000","2","3","Wisconsin","55","Buffalo","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Buffalo County",13723,81,8635,5041,47
"G5500130","2000","2","3","Wisconsin","55","Burnett","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Burnett County",15480,194,8254,7177,49
"G5500150","2000","2","3","Wisconsin","55","Calumet","015",,,,,,,,,,,,,"0460","9999","9999",,,,,,,,"Calumet County",39777,854,34574,5134,69
"G5500170","2000","2","3","Wisconsin","55","Chippewa","017",,,,,,,,,,,,,"2290","9999","9999",,,,,,,,"Chippewa County",54675,520,45454,9026,195
"G5500190","2000","2","3","Wisconsin","55","Clark","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Clark County",33157,400,26490,6495,172
"G5500210","2000","2","3","Wisconsin","55","Columbia","021",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Columbia County",51775,693,41919,9651,205
"G5500230","2000","2","3","Wisconsin","55","Crawford","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crawford County",17121,122,13255,3812,54
"G5500250","2000","2","3","Wisconsin","55","Dane","025",,,,,,,,,,,,,"4720","9999","9999",,,,,,,,"Dane County",399740,26786,279829,116951,2960
"G5500270","2000","2","3","Wisconsin","55","Dodge","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dodge County",84517,1380,72544,11780,193
"G5500290","2000","2","3","Wisconsin","55","Door","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Door County",27538,423,20957,6524,57
"G5500310","2000","2","3","Wisconsin","55","Douglas","031",,,,,,,,,,,,,"2240","9999","9999",,,,,,,,"Douglas County",42596,691,21281,21126,189
"G5500330","2000","2","3","Wisconsin","55","Dunn","033",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Dunn County",39023,835,28877,9994,152
"G5500350","2000","2","3","Wisconsin","55","Eau Claire","035",,,,,,,,,,,,,"2290","9999","9999",,,,,,,,"Eau Claire County",91050,2092,67105,23588,357
"G5500370","2000","2","3","Wisconsin","55","Florence","037",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Florence County",5060,28,1690,3346,24
"G5500390","2000","2","3","Wisconsin","55","Fond du Lac","039",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fond du Lac County",95339,1957,82178,12822,339
"G5500410","2000","2","3","Wisconsin","55","Forest","041",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Forest County",9914,110,8299,1584,31
"G5500430","2000","2","3","Wisconsin","55","Grant","043",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Grant County",49121,476,35161,13799,161
"G5500450","2000","2","3","Wisconsin","55","Green","045",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Green County",33212,435,25797,7305,110
"G5500470","2000","2","3","Wisconsin","55","Green Lake","047",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Green Lake County",18757,348,15223,3482,52
"G5500490","2000","2","3","Wisconsin","55","Iowa","049",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Iowa County",22648,132,19034,3562,52
"G5500510","2000","2","3","Wisconsin","55","Iron","051",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Iron County",6740,121,3120,3584,36
"G5500530","2000","2","3","Wisconsin","55","Jackson","053",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jackson County",18731,369,15072,3568,91
"G5500550","2000","2","3","Wisconsin","55","Jefferson","055",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Jefferson County",71957,2064,57551,14040,366
"G5500570","2000","2","3","Wisconsin","55","Juneau","057",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Juneau County",23941,375,18000,5866,75
"G5500590","2000","2","3","Wisconsin","55","Kenosha","059",,,,,,,,,,,,,"1602","3800","9999",,,,,,,,"Kenosha County",142433,7144,82623,58624,1186
"G5500610","2000","2","3","Wisconsin","55","Kewaunee","061",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Kewaunee County",19996,191,17720,2215,61
"G5500630","2000","2","3","Wisconsin","55","La Crosse","063",,,,,,,,,,,,,"3870","9999","9999",,,,,,,,"La Crosse County",104414,2706,79398,24590,426
"G5500650","2000","2","3","Wisconsin","55","Lafayette","065",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lafayette County",16014,123,12254,3715,45
"G5500670","2000","2","3","Wisconsin","55","Langlade","067",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Langlade County",20535,205,17360,3105,70
"G5500690","2000","2","3","Wisconsin","55","Lincoln","069",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",29174,467,24051,5049,74
"G5500710","2000","2","3","Wisconsin","55","Manitowoc","071",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Manitowoc County",80948,1939,70981,9789,178
"G5500730","2000","2","3","Wisconsin","55","Marathon","073",,,,,,,,,,,,,"8940","9999","9999",,,,,,,,"Marathon County",121444,4390,101305,19718,421
"G5500750","2000","2","3","Wisconsin","55","Marinette","075",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marinette County",42844,540,28927,13747,170
"G5500770","2000","2","3","Wisconsin","55","Marquette","077",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Marquette County",15602,230,11433,4068,101
"G5500780","2000","2","3","Wisconsin","55","Menominee","078",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Menominee County",4441,121,3967,471,3
"G5500790","2000","2","3","Wisconsin","55","Milwaukee","079",,,,,,,,,,,,,"5082","5080","9999",,,,,,,,"Milwaukee County",876516,63648,652904,210444,13168
"G5500810","2000","2","3","Wisconsin","55","Monroe","081",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Monroe County",40148,751,31402,8451,295
"G5500830","2000","2","3","Wisconsin","55","Oconto","083",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oconto County",35402,232,30637,4645,120
"G5500850","2000","2","3","Wisconsin","55","Oneida","085",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oneida County",36395,381,26442,9794,159
"G5500870","2000","2","3","Wisconsin","55","Outagamie","087",,,,,,,,,,,,,"0460","9999","9999",,,,,,,,"Outagamie County",155914,5057,130313,24953,648
"G5500890","2000","2","3","Wisconsin","55","Ozaukee","089",,,,,,,,,,,,,"5082","5080","9999",,,,,,,,"Ozaukee County",79598,2719,61169,18081,348
"G5500910","2000","2","3","Wisconsin","55","Pepin","091",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pepin County",7171,42,5344,1813,14
"G5500930","2000","2","3","Wisconsin","55","Pierce","093",,,,,,,,,,,,,"5120","9999","9999",,,,,,,,"Pierce County",36443,361,16521,19771,151
"G5500950","2000","2","3","Wisconsin","55","Polk","095",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk County",40914,405,24251,16473,190
"G5500970","2000","2","3","Wisconsin","55","Portage","097",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Portage County",65724,1458,53824,11668,232
"G5500990","2000","2","3","Wisconsin","55","Price","099",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Price County",15724,98,12434,3225,65
"G5501010","2000","2","3","Wisconsin","55","Racine","101",,,,,,,,,,,,,"5082","6600","9999",,,,,,,,"Racine County",181121,7710,138034,41779,1308
"G5501030","2000","2","3","Wisconsin","55","Richland","103",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richland County",17741,183,14432,3246,63
"G5501050","2000","2","3","Wisconsin","55","Rock","105",,,,,,,,,,,,,"3620","9999","9999",,,,,,,,"Rock County",147259,5048,108390,38273,596
"G5501070","2000","2","3","Wisconsin","55","Rusk","107",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rusk County",15091,256,11213,3780,98
"G5501090","2000","2","3","Wisconsin","55","St Croix","109",,,,,,,,,,,,,"5120","9999","9999",,,,,,,,"St. Croix County",62463,692,32062,30163,238
"G5501110","2000","2","3","Wisconsin","55","Sauk","111",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sauk County",54157,1068,42629,11233,295
"G5501130","2000","2","3","Wisconsin","55","Sawyer","113",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Sawyer County",15933,263,9762,6103,68
"G5501150","2000","2","3","Wisconsin","55","Shawano","115",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Shawano County",40256,408,34989,5159,108
"G5501170","2000","2","3","Wisconsin","55","Sheboygan","117",,,,,,,,,,,,,"7620","9999","9999",,,,,,,,"Sheboygan County",107829,4817,90297,17158,374
"G5501190","2000","2","3","Wisconsin","55","Taylor","119",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Taylor County",19509,171,16584,2871,54
"G5501210","2000","2","3","Wisconsin","55","Trempealeau","121",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Trempealeau County",26806,204,22059,4666,81
"G5501230","2000","2","3","Wisconsin","55","Vernon","123",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Vernon County",27820,236,22364,5355,101
"G5501250","2000","2","3","Wisconsin","55","Vilas","125",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Vilas County",20524,509,13753,6689,82
"G5501270","2000","2","3","Wisconsin","55","Walworth","127",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Walworth County",88723,5036,54566,33689,468
"G5501290","2000","2","3","Wisconsin","55","Washburn","129",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Washburn County",15877,159,10091,5722,64
"G5501310","2000","2","3","Wisconsin","55","Washington","131",,,,,,,,,,,,,"5082","5080","9999",,,,,,,,"Washington County",115303,2190,99452,15489,362
"G5501330","2000","2","3","Wisconsin","55","Waukesha","133",,,,,,,,,,,,,"5082","5080","9999",,,,,,,,"Waukesha County",347750,13017,277666,68405,1679
"G5501350","2000","2","3","Wisconsin","55","Waupaca","135",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Waupaca County",51222,509,43451,7621,150
"G5501370","2000","2","3","Wisconsin","55","Waushara","137",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Waushara County",22689,465,18546,4079,64
"G5501390","2000","2","3","Wisconsin","55","Winnebago","139",,,,,,,,,,,,,"0460","9999","9999",,,,,,,,"Winnebago County",152412,4351,126060,25582,770
"G5501410","2000","2","3","Wisconsin","55","Wood","141",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Wood County",74000,1555,62286,11501,213
"G5600010","2000","4","8","Wyoming","56","Albany","001",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Albany County",30796,1218,13078,17401,317
"G5600030","2000","4","8","Wyoming","56","Big Horn","003",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Big Horn County",11208,253,6258,4882,68
"G5600050","2000","4","8","Wyoming","56","Campbell","005",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Campbell County",33136,562,13653,19216,267
"G5600070","2000","4","8","Wyoming","56","Carbon","007",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Carbon County",15192,447,6755,8269,168
"G5600090","2000","4","8","Wyoming","56","Converse","009",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Converse County",11828,224,5448,6336,44
"G5600110","2000","4","8","Wyoming","56","Crook","011",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Crook County",5835,52,1856,3952,27
"G5600130","2000","4","8","Wyoming","56","Fremont","013",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Fremont County",35500,304,19208,16072,220
"G5600150","2000","4","8","Wyoming","56","Goshen","015",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Goshen County",12301,237,5278,6945,78
"G5600170","2000","4","8","Wyoming","56","Hot Springs","017",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Hot Springs County",4818,64,2374,2428,16
"G5600190","2000","4","8","Wyoming","56","Johnson","019",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Johnson County",7017,58,3527,3424,66
"G5600210","2000","4","8","Wyoming","56","Laramie","021",,,,,,,,,,,,,"1580","9999","9999",,,,,,,,"Laramie County",79208,2399,28910,49089,1209
"G5600230","2000","4","8","Wyoming","56","Lincoln","023",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Lincoln County",14375,198,6450,7872,53
"G5600250","2000","4","8","Wyoming","56","Natrona","025",,,,,,,,,,,,,"1350","9999","9999",,,,,,,,"Natrona County",65336,1197,31431,33494,411
"G5600270","2000","4","8","Wyoming","56","Niobrara","027",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Niobrara County",2390,17,1105,1285,0
"G5600290","2000","4","8","Wyoming","56","Park","029",,,,,,,,,,,,,"9999","9999","9999",,,,,,,,"Park County",25334,452,10550,14648,136
